user_id,periodo,anio,mes,nombre_mes,perfil_financiero,diagnostico_principal,edad,sexo,ocupacion,situacion_vida,ciudad,ingreso_base_estimado,ingreso_variable_estimado,ingreso_total_estimado,meta_ahorro,frecuencia_ahorro,ratio_deuda_inicial,saldo_deuda_inicial,ingreso_base_real,ingreso_variable_real,ingresos,gastos,gastos_recurrentes,gastos_variables,pagos_deuda,ahorro,inversiones,financiamiento,numero_transacciones,numero_gastos,ticket_promedio_gasto,gasto_alimentacion,gasto_transporte,gasto_salud,gasto_vivienda,gasto_educacion,gasto_entretenimiento,gasto_servicios,gasto_compras,gasto_otros,categoria_principal,gasto_categoria_principal,concentracion_gasto,balance_operativo,saldo_caja,tasa_gasto,tasa_ahorro,tasa_pago_deuda,tasa_financiamiento,tasa_inversion,tasa_gasto_variable,porcentaje_gasto_recurrente,cumplimiento_meta_ahorro,desviacion_ingreso_estimado,saldo_deuda_estimado,ratio_saldo_deuda_ingreso,variacion_ingreso_3m,promedio_balance_3m,meses_con_financiamiento_3m
USR_00127,2025-09,2025,9,Septiembre,Saludable,Gasto elevado,30,O,Diseñador,Vive con pareja,Ciudad Victoria,13756.73,2613.33,16370.06,9.85,Media,0.2431,3979.56,12482.17,0.0,12482.17,10338.93,2826.19,7512.74,0.0,1757.45,0.0,0.0,20,18,574.38,2224.58,0.0,1153.55,2075.04,485.47,667.84,669.94,2989.58,72.93,compras,2989.58,0.2892,385.79,385.79,0.8283,0.1408,0.0,0.0,0.0,0.6019,0.2734,1.0,-0.2375,0.02,0.0,0.0638,83.06,1
USR_00127,2025-10,2025,10,Octubre,En observación,Gasto elevado,30,O,Diseñador,Vive con pareja,Ciudad Victoria,13756.73,2613.33,16370.06,9.85,Media,0.2431,3979.56,12099.33,1094.85,13194.18,12503.63,3117.09,9386.54,0.0,566.27,0.0,0.0,22,19,658.09,3835.43,761.09,304.29,2019.87,262.66,3221.21,749.57,1349.51,0.0,alimentacion,3835.43,0.3067,124.28,124.28,0.9477,0.0429,0.0,0.0,0.0,0.7114,0.2493,0.4357,-0.194,0.02,0.0,0.0596,279.97,0
USR_00127,2025-11,2025,11,Noviembre,En observación,Gasto elevado,30,O,Diseñador,Vive con pareja,Ciudad Victoria,13756.73,2613.33,16370.06,9.85,Media,0.2431,3979.56,12374.31,0.0,12374.31,11958.02,2708.22,9249.8,0.0,341.36,0.0,0.0,20,18,664.33,1078.6,1510.57,1666.63,2578.72,1139.93,1631.27,664.85,0.0,1687.45,vivienda,2578.72,0.2156,74.93,74.93,0.9664,0.0276,0.0,0.0,0.0,0.7475,0.2265,0.2801,-0.2441,0.02,0.0,0.0351,195.0,0
USR_00127,2025-12,2025,12,Diciembre,En observación,Gasto elevado,30,O,Diseñador,Vive con pareja,Ciudad Victoria,13756.73,2613.33,16370.06,9.85,Media,0.2431,3979.56,13903.9,2614.2,16518.1,15326.7,4087.41,11239.29,0.0,976.96,0.0,0.0,22,19,806.67,4394.23,997.15,1658.55,3214.79,0.0,1423.28,1147.77,2490.93,0.0,alimentacion,4394.23,0.2867,214.44,214.44,0.9279,0.0591,0.0,0.0,0.0,0.6804,0.2667,0.6005,0.009,0.02,0.0,0.1564,137.88,0
USR_00128,2025-01,2025,1,Enero,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16017.13,751.23,16768.36,18605.73,5883.5,12722.23,701.51,0.0,0.0,2538.89,24,20,930.29,3560.25,1074.64,936.78,5910.94,245.6,115.59,1064.95,3281.34,2415.64,vivienda,5910.94,0.3177,-2538.88,0.01,1.1096,0.0,0.0418,0.1514,0.0,0.7587,0.3162,0.0,-0.0357,3426.73,0.2044,0.0,-2538.88,1
USR_00128,2025-02,2025,2,Febrero,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16597.24,1051.21,17648.45,17486.11,4838.12,12647.99,1098.11,0.0,0.0,935.76,24,20,874.31,2273.91,2260.23,455.0,4653.0,0.0,3984.77,1140.05,1349.69,1369.46,vivienda,4653.0,0.2661,-935.77,-0.01,0.9908,0.0,0.0622,0.053,0.0,0.7167,0.2767,0.0,0.0149,3264.38,0.185,0.0362,-1737.32,2
USR_00128,2025-03,2025,3,Marzo,Saludable,Equilibrado,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16783.1,0.0,16783.1,13369.22,6116.79,7252.43,935.5,1730.76,0.0,0.0,19,16,835.58,3604.53,1224.63,0.0,4940.06,0.0,1427.85,1176.73,995.42,0.0,vivienda,4940.06,0.3695,747.62,747.62,0.7966,0.1031,0.0557,0.0,0.0,0.4321,0.4575,1.0,-0.0348,2328.88,0.1388,0.0295,-909.01,2
USR_00128,2025-04,2025,4,Abril,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,17061.73,669.39,17731.12,18678.21,5867.88,12810.33,1544.8,0.0,0.0,2491.88,24,20,933.91,3941.96,1318.96,0.0,6053.72,0.0,188.76,1082.43,3388.2,2704.18,vivienda,6053.72,0.3241,-2491.89,-0.01,1.0534,0.0,0.0871,0.1405,0.0,0.7225,0.3142,0.0,0.0197,3275.96,0.1848,0.0302,-893.35,2
USR_00128,2025-05,2025,5,Mayo,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16807.8,684.24,17492.04,17127.94,5289.48,11838.46,1167.71,0.0,0.0,803.6,21,17,1007.53,4283.99,0.0,0.0,5412.79,1603.85,1723.77,1064.67,3038.87,0.0,vivienda,5412.79,0.316,-803.61,-0.01,0.9792,0.0,0.0668,0.0459,0.0,0.6768,0.3088,0.0,0.0059,2911.85,0.1665,0.0284,-849.29,2
USR_00128,2025-06,2025,6,Junio,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,15870.73,963.33,16834.06,18453.8,4642.46,13811.34,1345.05,0.0,0.0,2964.78,24,20,922.69,6499.38,2182.57,657.95,3479.98,0.0,3774.68,962.14,890.01,7.09,alimentacion,6499.38,0.3522,-2964.79,-0.01,1.0962,0.0,0.0799,0.1761,0.0,0.8204,0.2516,0.0,-0.0319,4531.58,0.2692,0.0268,-2086.76,3
USR_00128,2025-07,2025,7,Julio,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,17293.27,646.16,17939.43,17227.04,5916.18,11310.86,1256.17,0.0,0.0,543.78,23,19,906.69,2359.0,0.0,1545.09,4615.47,0.0,2195.1,2158.0,2823.37,1531.01,vivienda,4615.47,0.2679,-543.78,-0.0,0.9603,0.0,0.07,0.0303,0.0,0.6305,0.3434,0.0,0.0317,3819.19,0.2129,0.0319,-1437.39,3
USR_00128,2025-08,2025,8,Agosto,En riesgo,Déficit y financiamiento,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16557.86,576.52,17134.38,18392.13,5011.9,13380.23,1360.86,0.0,0.0,2618.61,24,20,919.61,4432.93,0.0,0.0,7684.15,0.0,186.53,2193.03,0.0,3895.49,vivienda,7684.15,0.4178,-2618.61,0.0,1.0734,0.0,0.0794,0.1528,0.0,0.7809,0.2725,0.0,-0.0146,5076.94,0.2963,0.033,-2042.39,3
USR_00128,2025-09,2025,9,Septiembre,En observación,Ahorro insuficiente,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16707.96,1260.18,17968.14,15276.1,5537.5,9738.6,1230.9,0.0,0.0,0.0,21,18,848.67,2934.42,1610.42,0.0,4229.68,1160.2,199.42,1108.4,1011.15,3022.41,vivienda,4229.68,0.2769,1461.14,1461.14,0.8502,0.0,0.0685,0.0,0.0,0.542,0.3625,0.0,0.0333,3846.04,0.214,0.0268,-567.08,2
USR_00128,2025-10,2025,10,Octubre,En observación,Gasto elevado,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16461.45,655.2,17116.65,15543.51,5623.25,9920.26,1128.97,0.0,0.0,0.0,21,18,863.53,3799.76,1578.55,1229.44,5259.17,962.37,1446.7,875.64,391.88,0.0,vivienda,5259.17,0.3384,444.17,444.17,0.9081,0.0,0.066,0.0,0.0,0.5796,0.3618,0.0,-0.0157,2717.07,0.1587,0.028,-237.77,1
USR_00128,2025-11,2025,11,Noviembre,En observación,Gasto elevado,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16467.93,1313.51,17781.44,16040.73,5969.06,10071.67,693.02,0.0,576.23,0.0,23,19,844.25,1578.52,582.1,0.0,7407.67,1044.04,1034.83,2680.44,497.13,1216.0,vivienda,7407.67,0.4618,471.46,471.46,0.9021,0.0,0.039,0.0,0.0324,0.5664,0.3721,0.0,0.0226,2024.05,0.1138,0.0254,792.26,0
USR_00128,2025-12,2025,12,Diciembre,En observación,Ahorro insuficiente,40,O,Dentista,Vive solo,Cuernavaca,16542.07,846.85,17388.92,8.82,Baja,0.0914,1589.35,16105.89,0.0,16105.89,11469.62,4108.06,7361.56,900.34,0.0,0.0,0.0,18,16,716.85,1388.73,2278.12,203.8,5708.91,0.0,116.16,1029.42,744.48,0.0,vivienda,5708.91,0.4977,3735.93,3735.93,0.7121,0.0,0.0559,0.0,0.0,0.4571,0.3582,0.0,-0.0738,1123.71,0.0698,0.0496,1550.52,0
USR_00129,2025-01,2025,1,Enero,En observación,Endeudamiento,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,70669.22,10555.04,81224.26,60038.01,11328.79,48709.22,4199.22,0.0,5350.7,0.0,36,32,1876.19,12224.88,10217.16,2019.99,12868.39,5966.75,5422.48,7521.55,3796.81,0.0,vivienda,12868.39,0.2143,11636.33,11636.33,0.7392,0.0,0.0517,0.0,0.0659,0.5997,0.1887,0.0,0.0418,42001.61,0.5171,0.0,11636.33,0
USR_00129,2025-02,2025,2,Febrero,En observación,Endeudamiento,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,66856.58,0.0,66856.58,47464.78,7242.08,40222.7,4540.95,0.0,0.0,0.0,32,30,1582.16,5030.78,10069.93,4074.43,3200.76,3516.23,967.94,6283.35,7770.91,6550.45,transporte,10069.93,0.2122,14850.85,14850.85,0.7099,0.0,0.0679,0.0,0.0,0.6016,0.1526,0.0,-0.1425,37460.66,0.5603,0.1372,13243.59,0
USR_00129,2025-03,2025,3,Marzo,En observación,Endeudamiento,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,56394.23,0.0,56394.23,42148.56,7264.53,34884.03,4575.23,0.0,0.0,0.0,30,28,1505.31,8133.96,8084.59,1801.52,3387.32,1917.27,10929.91,3468.61,2190.6,2234.78,entretenimiento,10929.91,0.2593,9670.44,9670.44,0.7474,0.0,0.0811,0.0,0.0,0.6186,0.1724,0.0,-0.2767,32885.43,0.5831,0.1829,12052.54,0
USR_00129,2025-04,2025,4,Abril,Saludable,Endeudamiento,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,61495.24,14175.4,75670.64,52822.02,7439.67,45382.35,6205.14,12816.61,0.0,0.0,34,30,1760.73,13007.93,6398.89,5365.34,7070.81,4621.75,1144.56,6615.79,8596.95,0.0,alimentacion,13007.93,0.2463,3826.87,3826.87,0.6981,0.1694,0.082,0.0,0.0,0.5997,0.1408,0.8863,-0.0294,26680.29,0.3526,0.1455,9449.39,0
USR_00129,2025-05,2025,5,Mayo,En observación,Gasto elevado,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,69972.46,8927.61,78900.07,60181.79,9720.93,50460.86,7088.08,9536.76,0.0,0.0,37,33,1823.69,22057.45,798.49,6724.31,3773.42,0.0,6007.36,4703.92,9925.0,6191.84,alimentacion,22057.45,0.3665,2093.44,2093.44,0.7628,0.1209,0.0898,0.0,0.0,0.6396,0.1615,0.6325,0.012,19592.21,0.2483,0.173,5196.92,0
USR_00129,2025-06,2025,6,Junio,Saludable,Equilibrado,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,64442.86,15542.74,79985.6,52131.34,8860.65,43270.69,5337.18,13342.59,5045.97,0.0,37,32,1629.1,17897.19,8184.43,0.0,3977.64,4694.71,6908.54,4980.19,5488.64,0.0,alimentacion,17897.19,0.3433,4128.52,4128.52,0.6518,0.1668,0.0667,0.0,0.0631,0.541,0.17,0.8729,0.0259,14255.03,0.1782,0.0287,3349.61,0
USR_00129,2025-07,2025,7,Julio,Saludable,Gasto elevado,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,66092.02,0.0,66092.02,49493.02,7662.43,41830.59,3912.45,10268.94,0.0,0.0,33,30,1649.77,16172.43,1024.25,3134.77,7207.16,4772.25,3206.3,3613.29,2544.86,7817.71,alimentacion,16172.43,0.3268,2417.61,2417.61,0.7489,0.1554,0.0592,0.0,0.0,0.6329,0.1548,0.813,-0.1523,10342.58,0.1565,0.103,2879.86,0
USR_00129,2025-08,2025,8,Agosto,Saludable,Equilibrado,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,63439.93,0.0,63439.93,46569.23,8756.29,37812.94,5218.01,9342.02,0.0,0.0,33,30,1552.31,15554.09,4512.9,4387.53,5678.11,0.0,7760.35,3713.92,3432.08,1530.25,alimentacion,15554.09,0.334,2310.67,2310.67,0.7341,0.1473,0.0823,0.0,0.0,0.596,0.188,0.7706,-0.1863,5124.57,0.0808,0.1272,2952.27,0
USR_00129,2025-09,2025,9,Septiembre,En observación,Ahorro insuficiente,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,58542.04,12346.17,70888.21,46290.59,9910.84,36379.75,5124.57,0.0,0.0,0.0,33,30,1543.02,11508.51,5397.44,7108.19,3627.12,3545.91,8091.82,4882.46,2129.14,0.0,alimentacion,11508.51,0.2486,19473.05,19473.05,0.653,0.0,0.0723,0.0,0.0,0.5132,0.2141,0.0,-0.0907,0.0,0.0,0.0565,8067.11,0
USR_00129,2025-10,2025,10,Octubre,Saludable,Equilibrado,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,56158.49,0.0,56158.49,35523.01,5856.95,29666.06,0.0,8020.61,0.0,0.0,27,25,1420.92,10691.22,3620.85,364.77,4263.71,4193.02,2882.3,3873.75,2387.18,3246.21,alimentacion,10691.22,0.301,12614.87,12614.87,0.6325,0.1428,0.0,0.0,0.0,0.5283,0.1649,0.7474,-0.2797,0.0,0.0,0.116,11466.2,0
USR_00129,2025-11,2025,11,Noviembre,Saludable,Ingresos inestables,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,68517.61,16094.34,84611.95,55618.83,9443.96,46174.87,0.0,12085.32,0.0,0.0,34,31,1794.16,16023.83,5730.22,2053.61,8072.22,1806.14,3757.51,6616.66,11558.64,0.0,alimentacion,16023.83,0.2881,16907.8,16907.8,0.6573,0.1428,0.0,0.0,0.0,0.5457,0.1698,0.7474,0.0853,0.0,0.0,0.2017,16331.91,0
USR_00129,2025-12,2025,12,Diciembre,Saludable,Ingresos inestables,61,O,Comerciante,Vive con familia,Chilpancingo,63671.65,14291.27,77962.92,19.11,Baja,0.5926,46200.83,67077.87,24363.26,91441.13,60318.06,11105.8,49212.26,0.0,15094.87,0.0,0.0,34,31,1945.74,24447.69,7140.76,5247.47,6102.24,1823.11,684.88,4512.91,9368.05,990.95,alimentacion,24447.69,0.4053,16028.2,16028.2,0.6596,0.1651,0.0,0.0,0.0,0.5382,0.1841,0.8638,0.1729,0.0,0.0,0.2418,15183.62,0
USR_00130,2025-01,2025,1,Enero,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,15816.26,1247.71,17063.97,9271.32,4382.39,4888.93,1643.99,2317.77,1082.07,0.0,22,17,545.37,1044.25,1561.35,699.77,3374.25,1174.73,131.42,1179.43,0.0,106.12,vivienda,3374.25,0.3639,2748.82,2748.82,0.5433,0.1358,0.0963,0.0,0.0634,0.2865,0.4727,1.0,-0.0216,2604.76,0.1526,0.0,2748.82,0
USR_00130,2025-02,2025,2,Febrero,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16357.08,0.0,16357.08,10652.83,4057.18,6595.65,1385.15,2971.76,352.21,0.0,21,17,626.64,5403.59,0.0,797.96,2879.55,0.0,133.26,1044.37,394.1,0.0,alimentacion,5403.59,0.5072,995.13,995.13,0.6513,0.1817,0.0847,0.0,0.0215,0.4032,0.3809,1.0,-0.0622,1219.61,0.0746,0.0299,1871.98,0
USR_00130,2025-03,2025,3,Marzo,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16106.94,2576.47,18683.41,10645.78,4482.59,6163.19,1219.62,3064.48,0.0,0.0,20,16,665.36,1561.88,1467.3,0.0,3566.57,0.0,159.09,2256.88,0.0,1634.06,vivienda,3566.57,0.335,3753.53,3753.53,0.5698,0.164,0.0653,0.0,0.0,0.3299,0.4211,1.0,0.0712,0.0,0.0,0.0687,2499.16,0
USR_00130,2025-04,2025,4,Abril,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,15544.64,2157.68,17702.32,11405.91,3675.27,7730.64,0.0,3218.14,1213.74,0.0,21,17,670.94,886.68,724.9,654.49,3210.45,29.15,1402.5,4497.74,0.0,0.0,servicios,4497.74,0.3943,1864.53,1864.53,0.6443,0.1818,0.0,0.0,0.0686,0.4367,0.3222,1.0,0.015,0.0,0.0,0.0664,2204.4,0
USR_00130,2025-05,2025,5,Mayo,Saludable,Ahorro insuficiente,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16987.49,1133.61,18121.1,10132.79,4228.1,5904.69,0.0,0.0,0.0,0.0,18,16,633.3,2964.54,516.69,691.5,2956.81,749.59,1070.28,1183.38,0.0,0.0,alimentacion,2964.54,0.2926,7988.31,7988.31,0.5592,0.0,0.0,0.0,0.0,0.3258,0.4173,0.0,0.039,0.0,0.0,0.0271,4535.46,0
USR_00130,2025-06,2025,6,Junio,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,15924.68,1966.66,17891.34,9913.76,3659.4,6254.36,0.0,2954.07,0.0,0.0,19,16,619.61,1139.81,372.48,1392.32,3490.5,589.98,1010.95,597.08,360.34,960.3,vivienda,3490.5,0.3521,5023.51,5023.51,0.5541,0.1651,0.0,0.0,0.0,0.3496,0.3691,1.0,0.0258,0.0,0.0,0.0117,4958.78,0
USR_00130,2025-07,2025,7,Julio,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16587.32,2106.39,18693.71,11822.58,5353.36,6469.22,0.0,2852.96,1052.78,0.0,22,18,656.81,972.93,1715.16,189.58,5285.91,1004.64,212.13,1336.12,662.58,443.53,vivienda,5285.91,0.4471,2965.39,2965.39,0.6324,0.1526,0.0,0.0,0.0563,0.3461,0.4528,1.0,0.0718,0.0,0.0,0.0227,5325.74,0
USR_00130,2025-08,2025,8,Agosto,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16443.26,2199.96,18643.22,12119.56,4939.7,7179.86,0.0,3673.83,1269.36,0.0,22,18,673.31,2965.75,0.0,315.41,4294.22,0.0,755.89,1826.18,1962.11,0.0,vivienda,4294.22,0.3543,1580.47,1580.47,0.6501,0.1971,0.0,0.0,0.0681,0.3851,0.4076,1.0,0.0689,0.0,0.0,0.0244,3189.79,0
USR_00130,2025-09,2025,9,Septiembre,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,15711.88,1197.61,16909.49,10876.42,5087.62,5788.8,0.0,2921.15,1073.81,0.0,22,18,604.25,2039.99,0.0,1336.16,4778.13,1031.22,494.1,1196.82,0.0,0.0,vivienda,4778.13,0.4393,2038.11,2038.11,0.6432,0.1728,0.0,0.0,0.0635,0.3423,0.4678,1.0,-0.0305,0.0,0.0,0.0562,2194.66,0
USR_00130,2025-10,2025,10,Octubre,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,15949.56,1431.56,17381.12,9831.46,4709.07,5122.39,0.0,3024.46,0.0,0.0,20,17,578.32,351.79,395.06,230.61,3204.1,925.47,0.0,2734.68,1034.11,955.64,vivienda,3204.1,0.3259,4525.2,4525.2,0.5656,0.174,0.0,0.0,0.0,0.2947,0.479,1.0,-0.0035,0.0,0.0,0.0508,2714.59,0
USR_00130,2025-11,2025,11,Noviembre,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16424.03,1487.03,17911.06,9859.43,5201.94,4657.49,0.0,2725.9,834.89,0.0,20,16,616.21,1749.88,955.66,734.79,4432.15,0.0,172.06,1211.73,603.16,0.0,vivienda,4432.15,0.4495,4490.84,4490.84,0.5505,0.1522,0.0,0.0,0.0466,0.26,0.5276,1.0,0.0269,0.0,0.0,0.0288,3684.72,0
USR_00130,2025-12,2025,12,Diciembre,Saludable,Equilibrado,53,F,Dentista,Vive con pareja,Morelia,16024.29,1417.21,17441.5,11.87,Alta,0.2436,4248.75,16259.32,0.0,16259.32,9172.93,3437.31,5735.62,0.0,2920.67,1050.91,0.0,19,16,573.31,1625.0,1312.1,645.78,2965.41,1316.21,138.45,835.05,334.93,0.0,vivienda,2965.41,0.3233,3114.81,3114.81,0.5642,0.1796,0.0,0.0,0.0646,0.3528,0.3747,1.0,-0.0678,0.0,0.0,0.0491,4043.62,0
USR_00131,2025-01,2025,1,Enero,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,20610.6,0.0,20610.6,21139.51,2964.73,18174.78,1130.62,0.0,0.0,1659.55,26,23,919.11,8159.85,3047.1,445.14,1127.89,0.0,6008.57,1372.37,900.45,78.14,alimentacion,8159.85,0.386,-1659.53,0.02,1.0257,0.0,0.0549,0.0805,0.0,0.8818,0.1402,0.0,-0.0506,8958.87,0.4347,0.0,-1659.53,1
USR_00131,2025-02,2025,2,Febrero,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,20121.54,1018.85,21140.39,21180.6,2597.02,18583.58,1147.01,0.0,0.0,1187.21,26,22,962.75,3438.09,1875.4,3050.56,847.09,0.0,4109.28,1897.3,0.0,5962.88,otros,5962.88,0.2815,-1187.22,-0.01,1.0019,0.0,0.0543,0.0562,0.0,0.8791,0.1226,0.0,-0.0262,8999.07,0.4257,0.0179,-1423.37,2
USR_00131,2025-03,2025,3,Marzo,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,20657.17,1571.73,22228.9,21369.57,2616.45,18753.12,957.16,0.0,0.0,97.84,26,22,971.34,4910.94,1884.8,6488.86,938.15,0.0,1119.59,1706.76,1866.61,2453.86,salud,6488.86,0.3036,-97.83,0.01,0.9613,0.0,0.0431,0.0044,0.0,0.8436,0.1224,0.0,0.0239,8139.75,0.3662,0.0387,-981.53,3
USR_00131,2025-04,2025,4,Abril,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,20824.47,0.0,20824.47,22098.12,2706.06,19392.06,1422.11,0.0,0.0,2695.79,25,22,1004.46,3356.09,1749.52,1596.03,1108.9,2657.17,3710.63,3111.23,991.23,3817.32,otros,3817.32,0.1727,-2695.76,0.03,1.0612,0.0,0.0683,0.1295,0.0,0.9312,0.1225,0.0,-0.0408,9413.43,0.452,0.0344,-1326.94,3
USR_00131,2025-05,2025,5,Mayo,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,19943.86,729.26,20673.12,21794.2,2371.33,19422.87,808.15,0.0,0.0,1929.26,24,20,1089.71,7064.77,1211.58,1825.92,5258.98,0.0,0.0,1018.03,3128.72,2286.2,alimentacion,7064.77,0.3242,-1929.23,0.03,1.0542,0.0,0.0391,0.0933,0.0,0.9395,0.1088,0.0,-0.0478,10534.54,0.5096,0.0404,-1574.27,3
USR_00131,2025-06,2025,6,Junio,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,20394.19,1203.92,21598.11,20402.81,3151.71,17251.1,1442.09,0.0,0.0,246.79,26,22,927.4,7776.58,737.52,2819.8,1415.87,2397.9,2170.8,3084.34,0.0,0.0,alimentacion,7776.58,0.3812,-246.79,0.0,0.9447,0.0,0.0668,0.0114,0.0,0.7987,0.1545,0.0,-0.0051,9339.24,0.4324,0.0236,-1623.93,3
USR_00131,2025-07,2025,7,Julio,En riesgo,Déficit y financiamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,19294.03,804.06,20098.09,20005.61,2093.13,17912.48,856.21,0.0,0.0,763.74,25,21,952.65,3160.33,3406.44,0.0,741.76,1360.5,1572.17,3769.93,3804.57,2189.91,compras,3804.57,0.1902,-763.73,0.01,0.9954,0.0,0.0426,0.038,0.0,0.8913,0.1046,0.0,-0.0742,9246.77,0.4601,0.0364,-979.92,3
USR_00131,2025-08,2025,8,Agosto,En observación,Endeudamiento,28,F,Arquitecto,Vive con familia,Oaxaca,20531.06,1178.8,21709.86,29.43,Alta,0.3883,8429.94,20352.62,0.0,20352.62,17098.58,2372.15,14726.43,1249.41,1643.79,0.0,0.0,23,20,854.93,5524.58,2407.0,2268.12,792.08,911.74,343.12,3051.38,0.0,1800.56,alimentacion,5524.58,0.3231,360.84,360.84,0.8401,0.0808,0.0614,0.0,0.0,0.7236,0.1387,0.2744,-0.0625,7997.36,0.3929,0.0388,-216.56,2
